club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
UC Sampdoria,Luca Mazzitelli,25,Italy,Central Midfield,CM,2800000.0,Monza,Italy,3000000.0,out,summer,Serie A,2021,False,
UC Sampdoria,Francesco Caputo,34,Italy,Centre-Forward,CF,4000000.0,Sampdoria,Italy,500000.0,out,summer,Serie A,2021,True,loan with fee
UC Sampdoria,Mehdi Bourabia,30,Morocco,Central Midfield,CM,2300000.0,Spezia Calcio,Italy,500000.0,out,summer,Serie A,2021,True,loan with fee
UC Sampdoria,Pietro Cianci,25,Italy,Centre-Forward,CF,275000.0,Catanzaro,Italy,250000.0,out,summer,Serie A,2021,False,
UC Sampdoria,Nicholas Pierini,23,Italy,Left Winger,LW,500000.0,Cesena,Italy,0.0,out,summer,Serie A,2021,False,
UC Sampdoria,Andrea Cisco,22,Italy,Left Winger,LW,150000.0,Novara,Italy,0.0,out,summer,Serie A,2021,False,
UC Sampdoria,Nicholas Martini,20,Italy,Central Midfield,CM,25000.0,Villa Valle,Italy,0.0,out,summer,Serie A,2021,False,
UC Sampdoria,Raul Steau,20,Romania,Central Midfield,CM,25000.0,Gaz Metan,Romania,0.0,out,summer,Serie A,2021,False,
UC Sampdoria,Manuel Locatelli,23,Italy,Defensive Midfield,DM,35000000.0,Juventus,Italy,0.0,out,summer,Serie A,2021,True,free loan
UC Sampdoria,Matteo Campani,20,Italy,Goalkeeper,GK,75000.0,Vis Pesaro,Italy,0.0,out,summer,Serie A,2021,True,free loan
UC Sampdoria,Giuseppe Aurelio,21,Italy,Left-Back,LB,100000.0,AS Gubbio,Italy,0.0,out,summer,Serie A,2021,True,free loan
UC Sampdoria,Cristian Dell'Orco,27,Italy,Left-Back,LB,600000.0,Perugia,Italy,,out,summer,Serie A,2021,False,
UC Sampdoria,Aristidi Kolaj,22,Albania,Centre-Forward,CF,175000.0,Alessandria,Italy,,out,summer,Serie A,2021,False,
UC Sampdoria,Federico Ricci,27,Italy,Right Winger,RW,900000.0,Reggina,Italy,,out,summer,Serie A,2021,False,
UC Sampdoria,Luca Ravanelli,24,Italy,Centre-Back,CB,350000.0,Cremonese,Italy,,out,summer,Serie A,2021,False,
UC Sampdoria,Raffaele Celia,22,Italy,Left-Back,LB,300000.0,SPAL,Italy,,out,summer,Serie A,2021,False,
UC Sampdoria,Brian Oddei,18,Italy,Right Winger,RW,1000000.0,Crotone,Italy,0.0,out,summer,Serie A,2021,True,free loan
UC Sampdoria,Enrico Brignola,22,Italy,Second Striker,SS,1500000.0,Benevento,Italy,0.0,out,summer,Serie A,2021,True,free loan
UC Sampdoria,Marco Pinato,26,Italy,Central Midfield,CM,500000.0,Pordenone,Italy,0.0,out,summer,Serie A,2021,True,free loan
UC Sampdoria,Andrea Ghion,21,Italy,Defensive Midfield,DM,250000.0,Perugia,Italy,0.0,out,summer,Serie A,2021,True,free loan
UC Sampdoria,Andrea Meroni,24,Italy,Centre-Back,CB,200000.0,Cremonese,Italy,0.0,out,summer,Serie A,2021,True,free loan
UC Sampdoria,Riccardo Marchizza,23,Italy,Left-Back,LB,1500000.0,FC Empoli,Italy,0.0,out,summer,Serie A,2021,True,free loan
UC Sampdoria,Lukas Haraslin,25,Slovakia,Left Winger,LW,1500000.0,Sparta Prague,Czech Republic,0.0,out,summer,Serie A,2021,True,free loan
UC Sampdoria,Martin Erlic,23,Croatia,Centre-Back,CB,4000000.0,Spezia Calcio,Italy,0.0,out,summer,Serie A,2021,True,free loan
UC Sampdoria,Giacomo Manzari,20,Italy,Left Winger,LW,100000.0,Frosinone,Italy,0.0,out,summer,Serie A,2021,True,free loan
UC Sampdoria,Marco Sala,22,Italy,Left Midfield,LM,3000000.0,Crotone,Italy,0.0,out,summer,Serie A,2021,True,free loan
UC Sampdoria,Ruan,22,Brazil,Centre-Back,CB,3500000.0,Grêmio,Brazil,0.0,out,summer,Serie A,2021,True,free loan
UC Sampdoria,Claud Adjapong,23,Italy,Right-Back,RB,2000000.0,Reggina,Italy,0.0,out,summer,Serie A,2021,True,free loan
UC Sampdoria,Alessandro Pilati,21,Italy,Centre-Back,CB,100000.0,Mantova,Italy,0.0,out,summer,Serie A,2021,True,free loan
UC Sampdoria,Jens Odgaard,22,Denmark,Centre-Forward,CF,1000000.0,RKC Waalwijk,Netherlands,0.0,out,summer,Serie A,2021,True,free loan
UC Sampdoria,Jacopo Pellegrini,20,Italy,Centre-Forward,CF,75000.0,Pordenone,Italy,0.0,out,summer,Serie A,2021,True,free loan
UC Sampdoria,Leonardo Sernicola,23,Italy,Left-Back,LB,1000000.0,Cremonese,Italy,0.0,out,summer,Serie A,2021,True,free loan
UC Sampdoria,Alessandro Russo,20,Italy,Goalkeeper,GK,650000.0,Alessandria,Italy,0.0,out,summer,Serie A,2021,True,free loan
UC Sampdoria,Stefano Turati,19,Italy,Goalkeeper,GK,400000.0,Reggina,Italy,0.0,out,summer,Serie A,2021,True,free loan
UC Sampdoria,Jeremy Toljan,26,Germany,Right-Back,RB,5000000.0,Bor. Dortmund,Germany,0.0,out,summer,Serie A,2021,True,end of loan
UC Sampdoria,Maxime López,23,France,Central Midfield,CM,10000000.0,Marseille,France,0.0,out,summer,Serie A,2021,True,end of loan
UC Sampdoria,Hamed Junior Traorè,21,Cote d'Ivoire,Attacking Midfield,AM,20000000.0,FC Empoli,Italy,0.0,out,summer,Serie A,2021,True,end of loan
Hellas Verona,Ernesto Torregrossa,29,Italy,Centre-Forward,CF,4500000.0,Brescia,Italy,6000000.0,in,summer,Serie A,2021,False,
Hellas Verona,Antonino La Gumina,25,Italy,Centre-Forward,CF,2000000.0,FC Empoli,Italy,5500000.0,in,summer,Serie A,2021,False,
Hellas Verona,Antonio Candreva,34,Italy,Right Midfield,RM,2500000.0,Inter,Italy,2500000.0,in,summer,Serie A,2021,False,
Hellas Verona,Francesco Caputo,34,Italy,Centre-Forward,CF,4000000.0,Sassuolo,Italy,500000.0,in,summer,Serie A,2021,True,loan with fee
Hellas Verona,Manuel De Luca,23,Italy,Centre-Forward,CF,800000.0,Chievo Verona,Italy,0.0,in,summer,Serie A,2021,False,
Hellas Verona,Riccardo Ciervo,19,Italy,Left Winger,LW,300000.0,AS Roma,Italy,0.0,in,summer,Serie A,2021,True,free loan
Hellas Verona,Radu Dragusin,19,Romania,Centre-Back,CB,3000000.0,Juventus,Italy,0.0,in,summer,Serie A,2021,True,free loan
Hellas Verona,Mohamed Ihattaren,19,Netherlands,Attacking Midfield,AM,10000000.0,Juventus,Italy,0.0,in,summer,Serie A,2021,True,free loan
Hellas Verona,Jakub Jankto,25,Czech Republic,Left Midfield,LM,8000000.0,Getafe,Spain,6000000.0,out,summer,Serie A,2021,False,
Hellas Verona,Lorenzo Tonelli,31,Italy,Centre-Back,CB,2000000.0,FC Empoli,Italy,1000000.0,out,summer,Serie A,2021,False,
Hellas Verona,Antonio Di Nardo,22,Italy,Centre-Forward,CF,25000.0,Sona Calcio,Italy,0.0,out,summer,Serie A,2021,False,
Hellas Verona,Ognjen Stijepovic,21,Montenegro,Second Striker,SS,100000.0,Spezia Calcio,Italy,0.0,out,summer,Serie A,2021,False,
Hellas Verona,Andrea Tessiore,21,Italy,Central Midfield,CM,100000.0,Latina Calcio,Italy,0.0,out,summer,Serie A,2021,False,
Hellas Verona,Ibourahima Baldé,22,Spain,Centre-Forward,CF,100000.0,ACR Messina,Italy,0.0,out,summer,Serie A,2021,False,
Hellas Verona,Cristian Hadžiosmanović,23,Montenegro,Right-Back,RB,175000.0,Teramo,Italy,0.0,out,summer,Serie A,2021,False,
Hellas Verona,Vasco Regini,30,Italy,Left-Back,LB,400000.0,Reggina,Italy,0.0,out,summer,Serie A,2021,False,
Hellas Verona,Matteo Stoppa,20,Italy,Centre-Forward,CF,100000.0,Juve Stabia,Italy,0.0,out,summer,Serie A,2021,True,free loan
Hellas Verona,Leonardo Benedetti,21,Italy,Central Midfield,CM,50000.0,Imolese,Italy,0.0,out,summer,Serie A,2021,True,free loan
Hellas Verona,Tommaso Farabegoli,22,Italy,Centre-Back,CB,200000.0,Ancona,Italy,0.0,out,summer,Serie A,2021,True,free loan
Hellas Verona,Lorenzo Sabattini,19,Italy,Central Midfield,CM,50000.0,Ancona,Italy,0.0,out,summer,Serie A,2021,True,free loan
Hellas Verona,Felice D'Amico,20,Italy,Left Winger,LW,275000.0,AS Gubbio,Italy,0.0,out,summer,Serie A,2021,True,free loan
Hellas Verona,Antonio Palumbo,24,Italy,Central Midfield,CM,650000.0,Ternana,Italy,,out,summer,Serie A,2021,False,
Hellas Verona,Gianluca Caprari,28,Italy,Second Striker,SS,6000000.0,Hellas Verona,Italy,0.0,out,summer,Serie A,2021,True,free loan
Hellas Verona,Kaique Rocha,20,Brazil,Centre-Back,CB,800000.0,Internacional,Brazil,0.0,out,summer,Serie A,2021,True,free loan
Hellas Verona,Jeison Murillo,29,Colombia,Centre-Back,CB,7000000.0,Celta de Vigo,Spain,0.0,out,summer,Serie A,2021,True,free loan
Hellas Verona,Manuel De Luca,23,Italy,Centre-Forward,CF,800000.0,Perugia,Italy,0.0,out,summer,Serie A,2021,True,free loan
Hellas Verona,Erik Gerbi,21,Italy,Centre-Forward,CF,25000.0,SSU Poli,Romania,0.0,out,summer,Serie A,2021,True,free loan
Hellas Verona,Mehdi Léris,23,France,Central Midfield,CM,2200000.0,Brescia,Italy,0.0,out,summer,Serie A,2021,True,free loan
Hellas Verona,Antonino La Gumina,25,Italy,Centre-Forward,CF,2000000.0,Como,Italy,0.0,out,summer,Serie A,2021,True,free loan
Hellas Verona,Federico Bonazzoli,24,Italy,Centre-Forward,CF,4000000.0,Salernitana,Italy,0.0,out,summer,Serie A,2021,True,free loan
Hellas Verona,Gastón Ramírez,30,Uruguay,Attacking Midfield,AM,2500000.0,Without Club,,,out,summer,Serie A,2021,False,
Hellas Verona,Axel Campeol,21,Italy,Left-Back,LB,,,,,out,summer,Serie A,2021,False,
Hellas Verona,Mohamed Bahlouli,21,France,Attacking Midfield,AM,400000.0,Without Club,,,out,summer,Serie A,2021,False,
Hellas Verona,Antonino La Gumina,25,Italy,Centre-Forward,CF,2000000.0,FC Empoli,Italy,0.0,out,summer,Serie A,2021,True,end of loan
Hellas Verona,Antonio Candreva,34,Italy,Right Midfield,RM,2500000.0,Inter,Italy,0.0,out,summer,Serie A,2021,True,end of loan
Hellas Verona,Keita Baldé,26,Senegal,Centre-Forward,CF,8000000.0,Monaco,France,0.0,out,summer,Serie A,2021,True,end of loan
Hellas Verona,Karlo Letica,24,Croatia,Goalkeeper,GK,700000.0,Club Brugge,Belgium,0.0,out,summer,Serie A,2021,True,end of loan
Hellas Verona,Ernesto Torregrossa,29,Italy,Centre-Forward,CF,4500000.0,Brescia,Italy,0.0,out,summer,Serie A,2021,True,end of loan
Genoa CFC,Mert Cetin,24,Turkey,Centre-Back,CB,2300000.0,AS Roma,Italy,8000000.0,in,summer,Serie A,2021,False,
Genoa CFC,Ivan Ilic,20,Serbia,Central Midfield,CM,8000000.0,Man City U23,England,7500000.0,in,summer,Serie A,2021,False,
Genoa CFC,Antonin Barak,26,Czech Republic,Attacking Midfield,AM,14000000.0,Udinese Calcio,Italy,6000000.0,in,summer,Serie A,2021,False,
Genoa CFC,Giangiacomo Magnani,25,Italy,Centre-Back,CB,5000000.0,Sassuolo,Italy,4000000.0,in,summer,Serie A,2021,False,
Genoa CFC,Federico Ceccherini,29,Italy,Centre-Back,CB,3500000.0,Fiorentina,Italy,3000000.0,in,summer,Serie A,2021,False,
Genoa CFC,Giovanni Simeone,26,Argentina,Centre-Forward,CF,11000000.0,Cagliari Calcio,Italy,1500000.0,in,summer,Serie A,2021,True,loan with fee
Genoa CFC,Martin Hongla,23,Cameroon,Defensive Midfield,DM,5000000.0,Royal Antwerp,Belgium,1000000.0,in,summer,Serie A,2021,True,loan with fee
Genoa CFC,Bosko Sutalo,21,Croatia,Centre-Back,CB,3500000.0,Atalanta BC,Italy,0.0,in,summer,Serie A,2021,True,free loan
Genoa CFC,Gianluca Frabotta,22,Italy,Left-Back,LB,2500000.0,Juventus,Italy,0.0,in,summer,Serie A,2021,True,free loan
Genoa CFC,Lorenzo Montipò,25,Italy,Goalkeeper,GK,3500000.0,Benevento,Italy,0.0,in,summer,Serie A,2021,True,free loan
Genoa CFC,Gianluca Caprari,28,Italy,Second Striker,SS,6000000.0,Sampdoria,Italy,0.0,in,summer,Serie A,2021,True,free loan
Genoa CFC,Marash Kumbulla,21,Albania,Centre-Back,CB,22000000.0,AS Roma,Italy,26500000.0,out,summer,Serie A,2021,False,
Genoa CFC,Matteo Lovato,21,Italy,Centre-Back,CB,7000000.0,Atalanta BC,Italy,8000000.0,out,summer,Serie A,2021,False,
Genoa CFC,Marco Silvestri,30,Italy,Goalkeeper,GK,6000000.0,Udinese Calcio,Italy,2500000.0,out,summer,Serie A,2021,False,
Genoa CFC,Michele Vano,29,Italy,Centre-Forward,CF,250000.0,Perugia,Italy,500000.0,out,summer,Serie A,2021,False,
Genoa CFC,Mattia Zaccagni,26,Italy,Attacking Midfield,AM,15000000.0,Lazio,Italy,200000.0,out,summer,Serie A,2021,True,loan with fee
Genoa CFC,Alan Empereur,27,Brazil,Centre-Back,CB,1000000.0,Cuiabá-MT,Brazil,0.0,out,summer,Serie A,2021,False,
Genoa CFC,Diego Fornari,17,Italy,Right-Back,RB,,Caldiero,Italy,0.0,out,summer,Serie A,2021,False,
Genoa CFC,Rayyan Baniya,22,Turkey,Centre-Back,CB,100000.0,Karagümrük,Turkey,0.0,out,summer,Serie A,2021,False,
Genoa CFC,Adama Sane,21,Senegal,Centre-Forward,CF,75000.0,Latina Calcio,Italy,0.0,out,summer,Serie A,2021,True,free loan
Genoa CFC,Mattia Chiesa,21,Italy,Goalkeeper,GK,25000.0,Trento,Italy,0.0,out,summer,Serie A,2021,True,free loan
Genoa CFC,Nunzio Brandi,20,Italy,Central Midfield,CM,25000.0,Lucchese,Italy,0.0,out,summer,Serie A,2021,True,free loan
Genoa CFC,Andrea Danzi,22,Italy,Defensive Midfield,DM,400000.0,Cittadella,Italy,,out,summer,Serie A,2021,False,
Genoa CFC,Karim Laribi,30,Tunisia,Attacking Midfield,AM,350000.0,Reggina,Italy,,out,summer,Serie A,2021,False,
Genoa CFC,Samuel Di Carmine,32,Italy,Centre-Forward,CF,1200000.0,Cremonese,Italy,,out,summer,Serie A,2021,False,
Genoa CFC,Lucas Felippe,21,Brazil,Central Midfield,CM,150000.0,Farense,Portugal,,out,summer,Serie A,2021,False,
Genoa CFC,Nicola Borghetto,21,Italy,Goalkeeper,GK,50000.0,Monterosi,Italy,0.0,out,summer,Serie A,2021,True,free loan
Genoa CFC,Lubomir Tupta,23,Slovakia,Centre-Forward,CF,400000.0,Slovan Liberec,Czech Republic,0.0,out,summer,Serie A,2021,True,free loan
Genoa CFC,Mariusz Stepinski,26,Poland,Centre-Forward,CF,2500000.0,Aris Limassol,Cyprus,0.0,out,summer,Serie A,2021,True,free loan
Genoa CFC,Bruno Amione,19,Argentina,Centre-Back,CB,2000000.0,Reggina,Italy,0.0,out,summer,Serie A,2021,True,free loan
Genoa CFC,Destiny Udogie,18,Italy,Left-Back,LB,4000000.0,Udinese Calcio,Italy,0.0,out,summer,Serie A,2021,True,free loan
Genoa CFC,Bogdan Jocic,20,Serbia,Attacking Midfield,AM,200000.0,Metalac,Serbia,0.0,out,summer,Serie A,2021,True,free loan
Genoa CFC,Salvatore Bocchetti,34,Italy,Centre-Back,CB,,,,,out,summer,Serie A,2021,False,
Genoa CFC,Bachir Mané,23,Senegal,Defensive Midfield,DM,75000.0,Without Club,,,out,summer,Serie A,2021,False,
Genoa CFC,Giangiacomo Magnani,25,Italy,Centre-Back,CB,5000000.0,Sassuolo,Italy,0.0,out,summer,Serie A,2021,True,end of loan
Genoa CFC,Eddie Salcedo,19,Italy,Centre-Forward,CF,8500000.0,Inter,Italy,0.0,out,summer,Serie A,2021,True,end of loan
Genoa CFC,Mert Cetin,24,Turkey,Centre-Back,CB,2300000.0,AS Roma,Italy,0.0,out,summer,Serie A,2021,True,end of loan
Genoa CFC,Ivan Ilic,20,Serbia,Central Midfield,CM,8000000.0,Man City U23,England,0.0,out,summer,Serie A,2021,True,end of loan
Genoa CFC,Marco Benassi,26,Italy,Central Midfield,CM,5000000.0,Fiorentina,Italy,0.0,out,summer,Serie A,2021,True,end of loan
Genoa CFC,Federico Dimarco,23,Italy,Left-Back,LB,13000000.0,Inter,Italy,0.0,out,summer,Serie A,2021,True,end of loan
Genoa CFC,Antonin Barak,26,Czech Republic,Attacking Midfield,AM,14000000.0,Udinese Calcio,Italy,0.0,out,summer,Serie A,2021,True,end of loan
Genoa CFC,Andrea Favilli,24,Italy,Centre-Forward,CF,3500000.0,Genoa,Italy,0.0,out,summer,Serie A,2021,True,end of loan
Genoa CFC,Ebrima Colley,21,The Gambia,Left Winger,LW,4000000.0,Atalanta BC,Italy,0.0,out,summer,Serie A,2021,True,end of loan
Genoa CFC,Stefano Sturaro,28,Italy,Central Midfield,CM,4500000.0,Genoa,Italy,0.0,out,summer,Serie A,2021,True,end of loan
Genoa CFC,Federico Ceccherini,29,Italy,Centre-Back,CB,3500000.0,Fiorentina,Italy,0.0,out,summer,Serie A,2021,True,end of loan
Genoa CFC,Ronaldo Vieira,22,England,Central Midfield,CM,5000000.0,Sampdoria,Italy,0.0,out,summer,Serie A,2021,True,end of loan
Bologna FC 1909,Lennart Czyborra,22,Germany,Left-Back,LB,3500000.0,Atalanta BC,Italy,5500000.0,in,summer,Serie A,2021,False,
Bologna FC 1909,Abdoulaye Touré,27,France,Defensive Midfield,DM,4000000.0,FC Nantes,France,3500000.0,in,summer,Serie A,2021,False,
Bologna FC 1909,Felipe Caicedo,32,Ecuador,Centre-Forward,CF,4000000.0,Lazio,Italy,2000000.0,in,summer,Serie A,2021,False,
Bologna FC 1909,Alberto Paleari,28,Italy,Goalkeeper,GK,1000000.0,Cittadella,Italy,2000000.0,in,summer,Serie A,2021,False,
Bologna FC 1909,Alessandro Vogliacco,22,Italy,Centre-Back,CB,1300000.0,Pordenone,Italy,2000000.0,in,summer,Serie A,2021,False,
Bologna FC 1909,Caleb Ekuban,27,Ghana,Second Striker,SS,5000000.0,Trabzonspor,Turkey,1800000.0,in,summer,Serie A,2021,False,
Bologna FC 1909,Johan Vásquez,22,Mexico,Centre-Back,CB,4500000.0,UNAM Pumas,Mexico,500000.0,in,summer,Serie A,2021,True,loan with fee
Bologna FC 1909,Salvatore Sirigu,34,Italy,Goalkeeper,GK,2500000.0,Torino,Italy,0.0,in,summer,Serie A,2021,False,
Bologna FC 1909,Stefano Sabelli,28,Italy,Right-Back,RB,1900000.0,FC Empoli,Italy,0.0,in,summer,Serie A,2021,False,
Bologna FC 1909,Adrian Semper,23,Croatia,Goalkeeper,GK,2300000.0,Chievo Verona,Italy,0.0,in,summer,Serie A,2021,False,
Bologna FC 1909,Nikola Maksimovic,29,Serbia,Centre-Back,CB,7500000.0,SSC Napoli,Italy,0.0,in,summer,Serie A,2021,False,
Bologna FC 1909,Lorenzo Andrenacci,26,Italy,Goalkeeper,GK,150000.0,Brescia,Italy,0.0,in,summer,Serie A,2021,False,
Bologna FC 1909,Aleksander Buksa,18,Poland,Centre-Forward,CF,1500000.0,Wisla Kraków,Poland,0.0,in,summer,Serie A,2021,False,
Bologna FC 1909,Zinho Vanheusden,21,Belgium,Centre-Back,CB,12000000.0,Inter,Italy,0.0,in,summer,Serie A,2021,True,free loan
Bologna FC 1909,Mohamed Fares,25,Algeria,Left Midfield,LM,5500000.0,Lazio,Italy,0.0,in,summer,Serie A,2021,True,free loan
Bologna FC 1909,Eddie Salcedo,19,Italy,Centre-Forward,CF,8500000.0,Inter,Italy,0.0,in,summer,Serie A,2021,True,free loan
Bologna FC 1909,Pablo Galdames,24,Chile,Defensive Midfield,DM,3100000.0,Without Club,,,in,summer,Serie A,2021,False,
Bologna FC 1909,Hernani,27,Brazil,Central Midfield,CM,5000000.0,Parma,Italy,0.0,in,summer,Serie A,2021,True,free loan
Bologna FC 1909,Eldor Shomurodov,26,Uzbekistan,Centre-Forward,CF,14000000.0,AS Roma,Italy,17500000.0,out,summer,Serie A,2021,False,
Bologna FC 1909,Lukas Lerager,27,Denmark,Central Midfield,CM,3000000.0,FC Copenhagen,Denmark,3500000.0,out,summer,Serie A,2021,False,
Bologna FC 1909,Tiago Gonçalves,20,Portugal,Left-Back,LB,100000.0,ACR Messina,Italy,0.0,out,summer,Serie A,2021,False,
Bologna FC 1909,Enrico Nespoli,20,Italy,Centre-Back,CB,10000.0,Giugliano,Italy,0.0,out,summer,Serie A,2021,False,
Bologna FC 1909,Cristián Zapata,34,Colombia,Centre-Back,CB,300000.0,San Lorenzo,Argentina,0.0,out,summer,Serie A,2021,False,
Bologna FC 1909,Raúl Asencio,23,Spain,Centre-Forward,CF,550000.0,Alcorcón,Spain,0.0,out,summer,Serie A,2021,False,
Bologna FC 1909,Lukas Zima,27,Czech Republic,Goalkeeper,GK,300000.0,VVV-Venlo,Netherlands,0.0,out,summer,Serie A,2021,False,
Bologna FC 1909,Luigi Carillo,25,Italy,Centre-Back,CB,225000.0,ACR Messina,Italy,0.0,out,summer,Serie A,2021,False,
Bologna FC 1909,Riccardo Correnti,20,Italy,Left Winger,LW,50000.0,Acireale,Italy,0.0,out,summer,Serie A,2021,False,
Bologna FC 1909,Jandrei,28,Brazil,Goalkeeper,GK,1000000.0,Santos FC,Brazil,0.0,out,summer,Serie A,2021,False,
Bologna FC 1909,Luca Chierico,19,Italy,Defensive Midfield,DM,75000.0,Olbia,Italy,0.0,out,summer,Serie A,2021,True,free loan
Bologna FC 1909,Giacomo Gasco,20,Italy,Right-Back,RB,50000.0,Pianese,Italy,0.0,out,summer,Serie A,2021,True,free loan
Bologna FC 1909,Nicholas Rizzo,21,Italy,Centre-Back,CB,250000.0,RE Virton,Belgium,0.0,out,summer,Serie A,2021,True,free loan
Bologna FC 1909,Antonio Candela,21,Italy,Right-Back,RB,300000.0,Cesena,Italy,0.0,out,summer,Serie A,2021,True,free loan
Bologna FC 1909,Oscar Malltezi,20,Italy,Right Midfield,RM,50000.0,Prato,Italy,0.0,out,summer,Serie A,2021,True,free loan
Bologna FC 1909,Mattia Zennaro,20,Italy,Central Midfield,CM,400000.0,Pergolettese,Italy,0.0,out,summer,Serie A,2021,True,free loan
Bologna FC 1909,Giorgio Altare,22,Italy,Centre-Back,CB,175000.0,Cagliari Calcio,Italy,,out,summer,Serie A,2021,False,
Bologna FC 1909,Nicola Dalmonte,23,Italy,Left Winger,LW,900000.0,LR Vicenza,Italy,,out,summer,Serie A,2021,False,
Bologna FC 1909,Claudiu Micovschi,22,Romania,Left Winger,LW,250000.0,Avellino,Italy,,out,summer,Serie A,2021,False,
Bologna FC 1909,Davide Castelli,21,Italy,Centre-Forward,CF,50000.0,Pro Patria,Italy,,out,summer,Serie A,2021,False,
Bologna FC 1909,Giuseppe Caso,22,Italy,Left Winger,LW,200000.0,Cosenza,Italy,0.0,out,summer,Serie A,2021,True,free loan
Bologna FC 1909,Lennart Czyborra,22,Germany,Left-Back,LB,3500000.0,Arm. Bielefeld,Germany,0.0,out,summer,Serie A,2021,True,free loan
Bologna FC 1909,Elia Petrelli,20,Italy,Centre-Forward,CF,250000.0,Ascoli,Italy,0.0,out,summer,Serie A,2021,True,free loan
Bologna FC 1909,Alessandro Vogliacco,22,Italy,Centre-Back,CB,1300000.0,Benevento,Italy,0.0,out,summer,Serie A,2021,True,free loan
Bologna FC 1909,Federico Valietti,22,Italy,Right-Back,RB,200000.0,Pordenone,Italy,0.0,out,summer,Serie A,2021,True,free loan
Bologna FC 1909,Vittorio Parigini,25,Italy,Right Winger,RW,700000.0,Como,Italy,0.0,out,summer,Serie A,2021,True,free loan
Bologna FC 1909,Gabriel Charpentier,22,France,Centre-Forward,CF,250000.0,Frosinone,Italy,0.0,out,summer,Serie A,2021,True,free loan
Bologna FC 1909,Leonardo Raggio,19,Italy,Centre-Back,CB,75000.0,Monopoli,Italy,0.0,out,summer,Serie A,2021,True,free loan
Bologna FC 1909,Pawel Jaroszynski,26,Poland,Left-Back,LB,650000.0,Salernitana,Italy,0.0,out,summer,Serie A,2021,True,free loan
Bologna FC 1909,Alberto Paleari,28,Italy,Goalkeeper,GK,1000000.0,Benevento,Italy,0.0,out,summer,Serie A,2021,True,free loan
Bologna FC 1909,Giacomo Calò,24,Italy,Defensive Midfield,DM,1200000.0,Benevento,Italy,0.0,out,summer,Serie A,2021,True,free loan
Bologna FC 1909,Marcos Curado,26,Argentina,Centre-Back,CB,300000.0,Perugia,Italy,0.0,out,summer,Serie A,2021,True,free loan
Bologna FC 1909,Andrea Favilli,24,Italy,Centre-Forward,CF,3500000.0,Monza,Italy,0.0,out,summer,Serie A,2021,True,free loan
Bologna FC 1909,Leonardo Raggio,19,Italy,Centre-Back,CB,75000.0,Trento,Italy,0.0,out,summer,Serie A,2021,True,free loan
Bologna FC 1909,Steeve-Mike Eyango,20,France,Central Midfield,CM,400000.0,Cosenza,Italy,0.0,out,summer,Serie A,2021,True,free loan
Bologna FC 1909,Kevin Agudelo,22,Colombia,Right Winger,RW,3500000.0,Spezia Calcio,Italy,0.0,out,summer,Serie A,2021,True,free loan
Bologna FC 1909,Claudio Spinelli,24,Argentina,Centre-Forward,CF,300000.0,FK Oleksandriya,Ukraine,0.0,out,summer,Serie A,2021,True,free loan
Bologna FC 1909,Eddie Salcedo,19,Italy,Centre-Forward,CF,8500000.0,Spezia Calcio,Italy,0.0,out,summer,Serie A,2021,True,free loan
Bologna FC 1909,Jérôme Onguéné,23,Cameroon,Centre-Back,CB,2000000.0,RB Salzburg,Austria,0.0,out,summer,Serie A,2021,True,end of loan
Bologna FC 1909,Kevin Strootman,31,Netherlands,Central Midfield,CM,5000000.0,Marseille,France,0.0,out,summer,Serie A,2021,True,end of loan
Bologna FC 1909,Alberto Paleari,28,Italy,Goalkeeper,GK,1000000.0,Cittadella,Italy,0.0,out,summer,Serie A,2021,True,end of loan
Bologna FC 1909,Gianluca Scamacca,22,Italy,Centre-Forward,CF,15000000.0,Sassuolo,Italy,0.0,out,summer,Serie A,2021,True,end of loan
Bologna FC 1909,Luca Pellegrini,22,Italy,Left-Back,LB,7500000.0,Juventus,Italy,0.0,out,summer,Serie A,2021,True,end of loan
Bologna FC 1909,Marko Pjaca,26,Croatia,Left Winger,LW,4000000.0,Juventus,Italy,0.0,out,summer,Serie A,2021,True,end of loan
Bologna FC 1909,Davide Zappacosta,29,Italy,Right-Back,RB,10000000.0,Chelsea,England,0.0,out,summer,Serie A,2021,True,end of loan
Bologna FC 1909,Miha Zajc,26,Slovenia,Central Midfield,CM,3800000.0,Fenerbahce,Turkey,0.0,out,summer,Serie A,2021,True,end of loan
Bologna FC 1909,Lennart Czyborra,22,Germany,Left-Back,LB,3500000.0,Atalanta BC,Italy,0.0,out,summer,Serie A,2021,True,end of loan
Bologna FC 1909,Mattia Perin,28,Italy,Goalkeeper,GK,5000000.0,Juventus,Italy,0.0,out,summer,Serie A,2021,True,end of loan
Bologna FC 1909,Edoardo Goldaniga,27,Italy,Centre-Back,CB,2000000.0,Sassuolo,Italy,0.0,out,summer,Serie A,2021,True,end of loan
Udinese Calcio,Musa Barrow,22,The Gambia,Centre-Forward,CF,20000000.0,Atalanta BC,Italy,14500000.0,in,summer,Serie A,2021,False,
Udinese Calcio,Kevin Bonifazi,25,Italy,Centre-Back,CB,7000000.0,SPAL,Italy,6000000.0,in,summer,Serie A,2021,False,
